t_rel_s,t_unix,GR07_temp_c,GR07_sem_c,GR07_rate_hz,GR07_events,GR06_temp_c,GR06_sem_c,GR06_rate_hz,GR06_events,capture
69.410194,1785530277.766927,23.56694,0.00972,913911.7490,15536,23.69314,0.07285,141864.4380,71,10
69.427194,1785530277.783927,23.59296,0.00972,913991.8730,15538,23.63136,0.07285,141834.9115,71,10
69.444194,1785530277.800927,23.58643,0.00972,913971.7683,15537,23.70234,0.07285,141868.8364,71,10
69.461194,1785530277.817927,23.58308,0.00972,913961.4511,15537,23.62190,0.07285,141830.3904,71,10
69.478194,1785530277.834927,23.60150,0.00972,914018.1887,15538,23.66594,0.07234,141851.4398,72,10
69.495194,1785530277.851927,23.58314,0.00972,913961.6371,15537,23.62180,0.07285,141830.3437,71,10
69.512194,1785530277.868927,23.58907,0.00972,913979.8854,15537,23.67415,0.07285,141855.3646,71,10
69.529194,1785530277.885927,23.57593,0.00972,913939.4261,15537,23.87362,0.07285,141950.6908,71,10
69.546194,1785530277.902927,23.56854,0.00972,913916.6597,15536,23.93503,0.07285,141980.0379,71,10
69.563194,1785530277.919927,23.57521,0.00972,913937.2054,15537,23.62636,0.07285,141832.5220,71,10
69.580194,1785530277.936927,23.56222,0.00972,913897.1934,15536,23.40831,0.07285,141728.3133,71,10
69.597194,1785530277.953927,23.54578,0.01018,913846.5564,14167,23.59553,0.07614,141817.7884,65,10
70.879095,1785530279.235828,23.60141,0.01008,914017.9181,15538,23.50328,0.07244,141773.7002,71,11
70.896095,1785530279.252828,23.58567,0.01008,913969.4145,15537,23.63126,0.07244,141834.8653,71,11
70.913095,1785530279.269828,23.57851,0.01008,913947.3820,15537,23.67472,0.07194,141855.6340,72,11
70.930095,1785530279.286828,23.56844,0.01008,913916.3501,15536,23.50844,0.07244,141776.1664,71,11
70.947095,1785530279.303828,23.57609,0.01008,913939.9144,15537,23.80655,0.07244,141918.6361,71,11
70.964095,1785530279.320828,23.58745,0.01008,913974.9083,15537,23.81666,0.07244,141923.4716,71,11
70.981095,1785530279.337828,23.60837,0.01008,914039.3487,15539,23.55069,0.07244,141796.3576,71,11
70.998095,1785530279.354828,23.59887,0.01008,914010.0663,15538,23.68779,0.07244,141861.8791,71,11
71.015095,1785530279.371828,23.57686,0.01008,913942.2751,15537,23.54605,0.07244,141794.1436,71,11
71.032095,1785530279.388828,23.60892,0.01008,914041.0324,15538,23.76906,0.07244,141900.7213,71,11
71.049095,1785530279.405828,23.60331,0.01008,914023.7455,15538,23.81055,0.07194,141920.5499,72,11
71.066095,1785530279.422828,23.59147,0.01008,913987.2846,15538,23.84466,0.07244,141936.8495,71,11
71.083095,1785530279.439828,23.59516,0.01008,913998.6603,15537,23.76452,0.07244,141898.5493,71,11
71.100095,1785530279.456828,23.58929,0.01008,913980.5748,15538,23.80702,0.07244,141918.8632,71,11
71.117095,1785530279.473828,23.59165,0.01008,913987.8367,15537,23.81636,0.07244,141923.3269,71,11
71.134095,1785530279.490828,23.54474,0.01008,913843.3456,15535,23.88767,0.07244,141957.4063,71,11
71.151095,1785530279.507828,23.54464,0.01008,913843.0375,15535,23.67879,0.07244,141857.5797,71,11
71.168095,1785530279.524828,23.55322,0.01008,913869.4796,15536,23.65596,0.07194,141846.6670,72,11
71.185095,1785530279.541828,23.53697,0.01008,913819.4400,15534,23.52256,0.07244,141782.9173,71,11
71.202095,1785530279.558828,23.51787,0.01008,913760.6079,15534,23.57411,0.07244,141807.5529,71,11
71.219095,1785530279.575828,23.49213,0.01009,913681.3162,15532,23.71197,0.07244,141873.4393,71,11
71.236095,1785530279.592828,23.51002,0.01008,913736.4306,15534,23.66455,0.07244,141850.7763,71,11
71.253095,1785530279.609828,23.51823,0.01008,913761.6888,15533,23.67856,0.07244,141857.4709,71,11
71.270095,1785530279.626828,23.54642,0.01008,913848.5329,15535,23.74526,0.07244,141889.3460,71,11
71.287095,1785530279.643828,23.53559,0.01008,913815.1734,15535,23.63292,0.07194,141835.6574,72,11
71.304095,1785530279.660828,23.52387,0.01008,913779.0645,15534,23.84499,0.07244,141937.0086,71,11
71.321095,1785530279.677828,23.52264,0.01008,913775.3016,15534,23.71184,0.07244,141873.3726,71,11
71.338095,1785530279.694828,23.54252,0.01008,913836.5231,15535,23.31822,0.07244,141685.2592,71,11
71.355095,1785530279.711828,23.55749,0.01008,913882.6258,15535,23.49410,0.07244,141769.3127,71,11
71.372095,1785530279.728828,23.57658,0.01008,913941.4181,15537,23.58863,0.07244,141814.4939,71,11
71.389095,1785530279.745828,23.58716,0.01008,913974.0030,15537,23.83998,0.07244,141934.6149,71,11
71.406095,1785530279.762828,23.58824,0.01008,913977.3298,15538,23.61264,0.07244,141825.9666,71,11
71.423095,1785530279.779828,23.59189,0.01008,913988.5700,15537,23.72633,0.07194,141880.3022,72,11
71.440095,1785530279.796828,23.60164,0.01008,914018.6142,15538,23.66922,0.07244,141853.0064,71,11
71.457095,1785530279.813828,23.59959,0.01008,914012.3115,15538,23.76911,0.07244,141900.7471,71,11
71.474095,1785530279.830828,23.60482,0.01008,914028.3956,15538,23.61209,0.07244,141825.7047,71,11
71.491095,1785530279.847828,23.60526,0.01008,914029.7787,15539,23.57425,0.07244,141807.6203,71,11
71.508095,1785530279.864828,23.61688,0.01008,914065.5580,15539,23.69313,0.07244,141864.4332,71,11
71.525095,1785530279.881828,23.59928,0.01008,914011.3469,15537,23.84987,0.07244,141939.3418,71,11
71.542095,1785530279.898828,23.59376,0.01008,913994.3332,15538,23.83400,0.07194,141931.7568,72,11
71.559095,1785530279.915828,23.59524,0.01008,913998.9044,15538,23.81665,0.07244,141923.4667,71,11
71.576095,1785530279.932828,23.57069,0.01008,913923.2712,15536,23.68353,0.07244,141859.8450,71,11
71.593095,1785530279.949828,23.58871,0.01008,913978.7736,15538,23.46533,0.07244,141755.5641,71,11
71.610095,1785530279.966828,23.60070,0.01008,914015.7038,15538,23.60763,0.07244,141823.5721,71,11
71.627095,1785530279.983828,23.57758,0.01008,913944.5142,15536,23.70255,0.07244,141868.9337,71,11
71.644095,1785530280.000828,23.58526,0.01008,913968.1599,15538,23.83062,0.07244,141930.1398,71,11
71.661095,1785530280.017828,23.58901,0.01008,913979.7196,15537,23.60915,0.07194,141824.2983,72,11
71.678095,1785530280.034828,23.55601,0.01008,913878.0784,15536,23.60764,0.07244,141823.5774,71,11
71.695095,1785530280.051828,23.57282,0.01008,913929.8595,15536,23.52706,0.07244,141785.0648,71,11
71.712095,1785530280.068828,23.57319,0.01008,913930.9765,15537,23.73141,0.07244,141882.7282,71,11
71.729095,1785530280.085828,23.59978,0.01008,914012.8855,15538,23.57439,0.07244,141807.6866,71,11
71.746095,1785530280.102828,23.60269,0.01008,914021.8329,15538,23.55566,0.07244,141798.7369,71,11
71.763095,1785530280.119828,23.59465,0.01008,913997.0694,15537,23.57920,0.07244,141809.9835,71,11
71.780095,1785530280.136828,23.58809,0.01008,913976.8857,15538,23.82188,0.07244,141925.9640,71,11
71.797095,1785530280.153828,23.60333,0.01008,914023.8077,15538,23.82500,0.07194,141927.4557,72,11
71.814095,1785530280.170828,23.57483,0.01008,913936.0463,15537,23.64569,0.07244,141841.7600,71,11
71.831095,1785530280.187828,23.55472,0.01008,913874.1008,15535,23.70266,0.07244,141868.9854,71,11
71.848095,1785530280.204828,23.59629,0.01008,914002.1354,15538,23.67871,0.07244,141857.5431,71,11
71.865095,1785530280.221828,23.56617,0.01008,913909.3501,15536,23.57004,0.07244,141805.6054,71,11
71.882095,1785530280.238828,23.57412,0.01008,913933.8382,15537,23.56966,0.07244,141805.4260,71,11
71.899095,1785530280.255828,23.59408,0.01008,913995.3421,15537,23.67406,0.07244,141855.3186,71,11
71.916095,1785530280.272828,23.58093,0.01008,913954.8381,15537,23.89962,0.07194,141963.1174,72,11
71.933095,1785530280.289828,23.56988,0.01008,913920.7874,15537,23.68339,0.07244,141859.7782,71,11
71.950095,1785530280.306828,23.53223,0.01008,913804.8333,15534,23.67856,0.07244,141857.4713,71,11
71.967095,1785530280.323828,23.55433,0.01008,913872.8969,15536,23.67867,0.07244,141857.5225,71,11
71.984095,1785530280.340828,23.55339,0.01008,913870.0116,15535,23.89264,0.07244,141959.7802,71,11
72.001095,1785530280.357828,23.58208,0.01008,913958.3682,15537,23.92609,0.07244,141975.7691,71,11
72.018095,1785530280.374828,23.55871,0.01008,913886.3864,15536,23.77847,0.07244,141905.2163,71,11
72.035095,1785530280.391828,23.56469,0.01008,913904.8155,15536,23.66538,0.07194,141851.1701,72,11
72.052095,1785530280.408828,23.58563,0.01008,913969.2907,15537,23.53679,0.07244,141789.7147,71,11
72.069095,1785530280.425828,23.58542,0.01008,913968.6686,15537,23.56513,0.07244,141803.2629,71,11
72.086095,1785530280.442828,23.59136,0.01008,913986.9650,15538,23.65030,0.07244,141843.9643,71,11
72.103095,1785530280.459828,23.59521,0.01008,913998.8049,15538,23.67863,0.07244,141857.5019,71,11
72.120095,1785530280.476828,23.59703,0.01008,914004.4030,15537,23.70261,0.07244,141868.9654,71,11
72.137095,1785530280.493828,23.60015,0.01008,914014.0137,15538,23.69295,0.07244,141864.3458,71,11
72.154095,1785530280.510828,23.59523,0.01008,913998.8796,15538,23.94006,0.07244,141982.4429,71,11
72.171095,1785530280.527828,23.59462,0.01008,913997.0041,15538,23.83375,0.07194,141931.6350,72,11
72.188095,1785530280.544828,23.57418,0.01008,913934.0227,15536,23.77825,0.07244,141905.1133,71,11
72.205095,1785530280.561828,23.55113,0.01008,913863.0399,15536,23.81209,0.07244,141921.2831,71,11
72.222095,1785530280.578828,23.57023,0.01008,913921.8829,15536,23.67412,0.07244,141855.3499,71,11
72.239095,1785530280.595828,23.56244,0.01008,913897.8774,15536,23.58845,0.07244,141814.4063,71,11
72.256095,1785530280.612828,23.56735,0.01008,913913.0072,15536,23.62168,0.07244,141830.2875,71,11
72.273095,1785530280.629828,23.56467,0.01008,913904.7564,15537,23.62173,0.07244,141830.3081,71,11
72.290095,1785530280.646828,23.57916,0.01008,913949.3692,15536,23.61381,0.07194,141826.5273,72,11
72.307095,1785530280.663828,23.58728,0.01008,913974.3757,15538,23.99698,0.07244,142009.6468,71,11
72.324095,1785530280.680828,23.58694,0.01008,913973.3422,15537,23.85435,0.07244,141941.4841,71,11
72.341095,1785530280.697828,23.56225,0.01008,913897.2970,15536,23.80196,0.07244,141916.4423,71,11
72.358095,1785530280.714828,23.58737,0.01008,913974.6622,15537,23.61717,0.07244,141828.1303,71,11
72.375095,1785530280.731828,23.57147,0.01008,913925.6962,15537,23.56006,0.07244,141800.8381,71,11
72.392095,1785530280.748828,23.55728,0.01008,913881.9665,15535,23.72613,0.07244,141880.2057,71,11
72.409095,1785530280.765828,23.54835,0.01008,913854.4907,15536,23.63726,0.07194,141837.7340,72,11
72.426095,1785530280.782828,23.57025,0.01008,913921.9281,15536,23.65519,0.07244,141846.3026,71,11
72.443095,1785530280.799828,23.57579,0.01008,913939.0067,15537,23.82582,0.07244,141927.8482,71,11
72.460095,1785530280.816828,23.54985,0.01008,913859.1063,15535,23.83036,0.07244,141930.0163,71,11
72.477095,1785530280.833828,23.55747,0.01008,913882.5557,15536,23.84949,0.07244,141939.1615,71,11
72.494095,1785530280.850828,23.54431,0.01008,913842.0318,15535,23.80258,0.07244,141916.7412,71,11
72.511095,1785530280.867828,23.52939,0.01008,913796.0722,15534,23.65004,0.07244,141843.8407,71,11
72.528095,1785530280.884828,23.51268,0.01008,913744.6065,15533,23.82591,0.07244,141927.8894,71,11
72.545095,1785530280.901828,23.54242,0.01008,913836.2151,15535,23.73611,0.07194,141884.9744,72,11
72.562095,1785530280.918828,23.56932,0.01008,913919.0727,15537,23.64558,0.07244,141841.7084,71,11
72.579095,1785530280.935828,23.58672,0.01008,913972.6584,15537,23.70713,0.07244,141871.1224,71,11
72.596095,1785530280.952828,23.58781,0.01008,913976.0055,15537,23.82602,0.07244,141927.9415,71,11
72.613095,1785530280.969828,23.57375,0.01008,913932.7036,15537,23.84002,0.07244,141934.6353,71,11
72.630095,1785530280.986828,23.53965,0.01008,913827.6699,15534,23.64550,0.07244,141841.6726,71,11
72.647095,1785530281.003828,23.51770,0.01008,913760.0832,15534,23.95964,0.07244,141991.8014,71,11
72.664095,1785530281.020828,23.51466,0.01008,913750.7126,15534,23.96052,0.07194,141992.2196,72,11
72.681095,1785530281.037828,23.54243,0.01008,913836.2326,15534,23.66447,0.07244,141850.7359,71,11
72.698095,1785530281.054828,23.56582,0.01008,913908.2851,15537,23.74984,0.07244,141891.5345,71,11
72.715095,1785530281.071828,23.56425,0.01008,913903.4598,15536,23.95455,0.07244,141989.3690,71,11
72.732095,1785530281.088828,23.56316,0.01008,913900.0797,15536,23.68842,0.07244,141862.1825,71,11
72.749095,1785530281.105828,23.56697,0.01008,913911.8236,15536,23.61689,0.07244,141827.9958,71,11
72.766095,1785530281.122828,23.52566,0.01008,913784.5980,15534,23.67406,0.07244,141855.3187,71,11
72.783095,1785530281.139828,23.54347,0.01008,913839.4346,15535,23.73555,0.07194,141884.7046,72,11
72.800095,1785530281.156828,23.55659,0.01008,913879.8427,15536,23.98313,0.07244,142003.0260,71,11
72.817095,1785530281.173828,23.57528,0.01008,913937.4275,15536,23.81610,0.07244,141923.2035,71,11
72.834095,1785530281.190828,23.56581,0.01008,913908.2451,15536,23.74026,0.07244,141886.9570,71,11
72.851095,1785530281.207828,23.56681,0.01008,913911.3443,15537,23.94467,0.07244,141984.6466,71,11
72.868095,1785530281.224828,23.56108,0.01008,913893.6771,15536,23.76908,0.07244,141900.7318,71,11
72.885095,1785530281.241828,23.58853,0.01008,913978.2407,15537,23.97354,0.07244,141998.4422,71,11
72.902095,1785530281.258828,23.60435,0.01008,914026.9519,15538,24.05415,0.07244,142036.9702,71,11
72.919095,1785530281.275828,23.55441,0.01008,913873.1491,15536,23.94668,0.07194,141985.6087,72,11
72.936095,1785530281.292828,23.58717,0.01008,913974.0510,15537,24.00160,0.07244,142011.8561,71,11
72.953095,1785530281.309828,23.53463,0.01008,913812.2057,15534,23.87811,0.07244,141952.8384,71,11
72.970095,1785530281.326828,23.53900,0.01008,913825.6860,15535,23.85903,0.07244,141943.7190,71,11
72.987095,1785530281.343828,23.56860,0.01008,913916.8562,15536,23.71223,0.07244,141873.5628,71,11
73.004095,1785530281.360828,23.57834,0.01008,913946.8466,15537,23.75493,0.07244,141893.9698,71,11
73.021095,1785530281.377828,23.56071,0.01008,913892.5489,15536,23.52708,0.07244,141785.0751,71,11
73.038095,1785530281.394828,23.58586,0.01008,913970.0251,15537,23.72637,0.07194,141880.3176,72,11
73.055095,1785530281.411828,23.56875,0.01008,913917.2961,15537,23.77825,0.07244,141905.1136,71,11
73.072095,1785530281.428828,23.58076,0.01008,913954.3027,15537,23.71665,0.07244,141875.6744,71,11
73.089095,1785530281.445828,23.58406,0.01008,913964.4608,15537,23.53194,0.07244,141787.3978,71,11
73.106095,1785530281.462828,23.57508,0.01008,913936.8163,15536,23.80682,0.07244,141918.7646,71,11
73.123095,1785530281.479828,23.58333,0.01008,913962.2215,15537,23.90692,0.07244,141966.6037,71,11
73.140095,1785530281.496828,23.57222,0.01008,913927.9974,15537,23.71206,0.07244,141873.4808,71,11
73.157095,1785530281.513828,23.55155,0.01008,913864.3423,15535,23.71262,0.07194,141873.7465,72,11
73.174095,1785530281.530828,23.53686,0.01008,913819.0722,15535,23.64088,0.07244,141839.4633,71,11
73.191095,1785530281.547828,23.54680,0.01008,913849.6990,15535,23.66445,0.07244,141850.7255,71,11
73.208095,1785530281.564828,23.55019,0.01008,913860.1293,15535,23.52214,0.07244,141782.7174,71,11
73.225095,1785530281.581828,23.53139,0.01008,913802.2327,15535,23.76970,0.07244,141901.0259,71,11
73.242095,1785530281.598828,23.55679,0.01008,913880.4753,15535,23.70283,0.07244,141869.0674,71,11
73.259095,1785530281.615828,23.56590,0.01008,913908.5448,15537,23.73139,0.07244,141882.7187,71,11
73.276095,1785530281.632828,23.58667,0.01008,913972.4975,15537,23.54110,0.07244,141791.7751,71,11
73.293095,1785530281.649828,23.57689,0.01008,913942.3866,15537,23.71737,0.07194,141876.0166,72,11
73.310095,1785530281.666828,23.56792,0.01008,913914.7591,15536,23.76438,0.07244,141898.4862,71,11
73.327095,1785530281.683828,23.58854,0.01008,913978.2528,15537,23.39893,0.07244,141723.8330,71,11
73.344095,1785530281.700828,23.56279,0.01008,913898.9577,15536,23.93032,0.07244,141977.7873,71,11
73.361095,1785530281.717828,23.57095,0.01008,913924.0806,15537,23.65013,0.07244,141843.8819,71,11
73.378095,1785530281.734828,23.54031,0.01008,913829.7130,15535,23.47490,0.07244,141760.1366,71,11
73.395095,1785530281.751828,23.57621,0.01008,913940.2891,15536,23.64077,0.07244,141839.4122,71,11
73.412095,1785530281.768828,23.58016,0.01008,913952.4521,15537,23.90405,0.07194,141965.2353,72,11
73.429095,1785530281.785828,23.58604,0.01008,913970.5721,15537,23.72121,0.07244,141877.8528,71,11
73.446095,1785530281.802828,23.56932,0.01008,913919.0612,15537,23.74039,0.07244,141887.0181,71,11
73.463095,1785530281.819828,23.56312,0.01008,913899.9807,15536,23.94998,0.07244,141987.1849,71,11
73.480095,1785530281.836828,23.54812,0.01008,913853.7634,15535,23.89246,0.07244,141959.6929,71,11
73.497095,1785530281.853828,23.55942,0.01008,913888.5823,15536,23.71181,0.07244,141873.3623,71,11
73.514095,1785530281.870828,23.55613,0.01008,913878.4376,15535,23.95882,0.07244,141991.4070,71,11
73.531095,1785530281.887828,23.56258,0.01008,913898.3154,15536,23.60029,0.07194,141820.0634,72,11
73.548095,1785530281.904828,23.53349,0.01008,913808.6961,15535,23.71683,0.07244,141875.7620,71,11
73.565095,1785530281.921828,23.58113,0.01008,913955.4494,15537,23.84966,0.07244,141939.2383,71,11
73.582095,1785530281.938828,23.59367,0.01008,913994.0595,15537,23.77866,0.07244,141905.3089,71,11
73.599095,1785530281.955828,23.57524,0.01008,913937.2920,15537,23.61226,0.07244,141825.7866,71,11
73.616095,1785530281.972828,23.55637,0.01008,913879.1756,15536,23.61720,0.07244,141828.1451,71,11
73.633095,1785530281.989828,23.56958,0.01008,913919.8543,15536,23.68784,0.07244,141861.9051,71,11
73.650095,1785530282.006828,23.57821,0.01008,913946.4504,15537,23.60292,0.07244,141821.3222,71,11
73.667095,1785530282.023828,23.55797,0.01008,913884.0972,15536,23.86294,0.07194,141945.5884,72,11
73.684095,1785530282.040828,23.57587,0.01008,913939.2290,15536,23.68834,0.07244,141862.1459,71,11
73.701095,1785530282.057828,23.53824,0.01008,913823.3471,15535,23.50779,0.07244,141775.8581,71,11
73.718095,1785530282.074828,23.54654,0.01008,913848.9043,15535,23.68351,0.07244,141859.8350,71,11
73.735095,1785530282.091828,23.53719,0.01008,913820.0953,15535,23.64536,0.07244,141841.6054,71,11
73.752095,1785530282.108828,23.55699,0.01008,913881.0770,15536,23.57427,0.07244,141807.6299,71,11
73.769095,1785530282.125828,23.56367,0.01008,913901.6583,15536,23.59331,0.07244,141816.7292,71,11
73.786095,1785530282.142828,23.53521,0.01008,913814.0056,15534,23.62352,0.07194,141831.1639,72,11
73.803095,1785530282.159828,23.55374,0.01008,913871.0833,15536,23.60766,0.07244,141823.5876,71,11
73.820095,1785530282.176828,23.54132,0.01008,913832.8276,15534,23.61236,0.07244,141825.8330,71,11
73.837095,1785530282.193828,23.55546,0.01008,913876.3884,15536,23.56946,0.07244,141805.3283,71,11
73.854095,1785530282.210828,23.54054,0.01008,913830.4095,15535,23.66446,0.07244,141850.7307,71,11
